sra,PHA00201,PHA00428,PHA00452,PHA00653,PHA00664,PHA00667,PHA00684,PHA00727,PHA00735,PHA00821,PHA01547,PHA01808,PHA02030,PHA02031,PHA02100,PHA02123,PHA02447,PHA02529,PHA02539,PHA02541,PHA02550,PHA02553,PHA02555,PHA02566,PHA02572,PHA02582,PHA02584,PHA02587,PHA02607,PHA02613,PHA02616,PHA02664,PHA02674,PHA02685,PHA02693,PHA02701,PHA02774,PHA02776,PHA02778,PHA02779,PHA02952,PHA03067,PHA03095,PHA03111,PHA03124,PHA03127,PHA03133,PHA03134,PHA03140,PHA03144,PHA03145,PHA03146,PHA03162,PHA03173,PHA03178,PHA03179,PHA03225,PHA03230,PHA03231,PHA03232,PHA03233,PHA03242,PHA03246,PHA03247,PHA03248,PHA03252,PHA03261,PHA03263,PHA03264,PHA03270,PHA03273,PHA03275,PHA03292,PHA03293,PHA03294,PHA03302,PHA03307,PHA03309,PHA03311,PHA03321,PHA03323,PHA03325,PHA03326,PHA03332,PHA03333,PHA03342,PHA03343,PHA03344,PHA03346,PHA03348,PHA03349,PHA03352,PHA03359,PHA03362,PHA03366,PHA03367,PHA03368,PHA03369,PHA03375,PHA03380,PHA03381,PHA03384,PHA03385,PHA03387,PHA03392,PHA03393,PHA03394,PHA03399,PHA03414,PHA03415,TIGR04198,TIGR04233,TIGR04236,cd00205,cd15464,pfam00429,pfam00506,pfam00513,pfam00729,pfam00747,pfam00761,pfam00844,pfam00915,pfam00971,pfam01001,pfam01065,pfam01366,pfam01443,pfam01499,pfam01538,pfam01561,pfam01601,pfam01621,pfam01673,pfam01766,pfam02053,pfam02123,pfam02247,pfam02336,pfam02442,pfam02689,pfam02956,pfam02957,pfam03014,pfam03035,pfam03038,pfam03084,pfam03122,pfam03229,pfam03325,pfam03337,pfam03361,pfam03431,pfam03910,pfam03955,pfam04451,pfam04513,pfam04523,pfam04544,pfam04559,pfam04623,pfam05072,pfam05268,pfam05311,pfam05518,pfam05941,pfam06016,pfam06070,pfam06088,pfam06126,pfam06284,pfam07124,pfam07134,pfam08710,pfam08949,pfam09018,pfam09408,pfam11053,pfam11091,pfam11590,pfam11602,pfam12259,pfam12526,pfam12601
SRR599573,2,0,8,0,4,4,0,53,16,4,0,0,17,0,3,0,64,6,0,0,4,0,0,2,0,10,11,0,2,2,8,16,32,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,16,47,24,0,0,2,10,4,2,0,18,3,16,0,0,9,17,0,0,9,0,0,0,0,0,2,2,0,232,3,15,0,0,0,0,0,0,0,18,0,0,4,0,0,11,8,0,2,0,0,16,0,0,0,84,2,0,11,0,0,21,0,0,6,0,0,0,3,2,0,0,4,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,6,0,0,2,24,4,0,10,0,0,29,4,0,28,0,0,2,40,2,0,0,27,0,0,0,6,0,0,0,0,0,0,0,0,0
SRR6014698,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
SRR6014793,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,25,10,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,92,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,2,0,0,10,0,0,0,54,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,8,0,5,0,0,15,0,0,17,0,0,0,10,0,0,0,15,6,0,0,3,0,0,0,0,0,0,0,0,0
SRR6014796,0,0,0,0,0,0,0,18,6,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,15,6,0,0,0,0,0,0,0,6,0,6,0,2,0,6,0,0,2,0,0,0,0,0,0,0,0,60,3,8,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,34,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,8,0,0,0,0,9,0,0,8,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR6028165,121,12,78,12,28,32,108,402,114,24,0,20,93,2,30,0,456,22,17,0,109,2,4,14,110,72,55,3,11,63,40,157,228,0,6,0,0,6,0,0,114,6,9,27,6,0,24,8,132,388,172,0,16,0,142,23,18,0,136,29,123,9,6,142,270,6,8,74,14,5,20,0,0,68,17,0,2515,78,225,0,0,0,2,6,0,4,236,2,2,10,0,6,116,142,0,41,0,0,123,44,0,0,777,64,0,133,0,6,105,6,0,6,0,0,0,3,22,10,0,26,27,21,42,8,14,0,2,24,72,0,20,5,0,0,0,0,0,47,6,0,8,30,0,144,30,0,24,0,0,45,0,0,0,171,76,18,77,0,6,246,62,2,282,18,0,4,265,32,0,0,207,34,111,2,45,15,0,12,21,4,0,2,0,0
SRR6028274,45,2,24,8,8,8,23,185,60,4,0,10,35,0,9,0,240,25,0,2,37,0,2,6,0,26,32,0,2,47,16,46,120,0,3,0,0,2,0,0,60,0,0,12,2,0,12,2,66,168,66,0,4,2,34,6,2,0,63,7,61,0,2,18,143,4,2,23,0,0,8,0,0,22,7,0,897,12,104,0,0,0,0,2,0,0,88,0,0,6,0,0,16,46,0,22,0,0,65,16,0,0,359,10,0,43,0,3,21,2,0,4,0,2,0,6,6,2,0,14,9,12,4,0,8,0,0,10,40,0,0,0,0,0,0,0,0,0,6,0,7,16,0,44,9,0,24,0,0,24,0,0,2,90,8,7,40,0,0,107,14,0,107,4,0,4,96,14,0,0,93,10,6,0,24,0,0,4,15,4,0,0,0,0
SRR6316279,9,0,10,4,12,0,45,92,22,0,0,0,6,0,6,0,96,9,0,0,21,0,2,0,0,7,14,0,4,11,14,32,48,0,0,0,0,0,0,0,26,0,3,0,0,0,4,2,24,74,32,0,0,4,28,4,4,0,28,9,28,6,0,31,44,2,2,12,0,3,8,0,0,25,4,0,411,21,84,0,0,0,0,0,0,2,54,0,0,5,0,2,15,14,0,6,0,0,27,12,0,0,154,14,0,22,0,3,42,2,0,0,0,0,0,6,6,0,0,4,6,3,2,0,2,0,0,6,8,0,0,0,0,0,0,0,0,8,6,0,16,0,0,48,6,0,9,0,0,9,4,0,2,36,16,3,15,0,0,45,2,0,62,2,0,2,50,4,0,0,48,6,30,0,9,3,0,0,3,8,0,0,0,0
SRR6323205,75,4,66,8,44,28,145,391,102,8,0,10,19,0,42,0,408,25,11,6,151,0,6,14,20,97,44,3,12,54,12,191,204,0,9,0,0,12,0,0,103,0,12,9,16,0,20,10,116,358,157,0,14,0,142,14,8,0,125,6,111,0,2,121,165,10,6,19,12,20,16,0,0,69,32,0,2296,87,290,0,0,0,2,2,0,4,226,2,2,0,0,6,68,63,0,12,0,0,116,22,0,0,618,50,0,145,0,15,133,2,0,6,2,0,0,0,20,16,0,8,30,9,26,0,6,0,0,6,24,0,7,2,0,0,0,0,0,15,6,0,32,41,0,76,42,0,27,0,0,12,2,0,0,153,84,14,22,0,4,200,42,0,89,4,0,2,267,24,0,2,204,16,95,0,12,12,0,4,18,12,0,0,0,3
SRR6323321,152,6,124,12,44,20,215,618,176,8,0,10,71,0,48,0,704,67,51,10,230,0,6,6,20,71,103,0,10,62,56,323,352,2,18,0,0,6,0,0,177,2,3,6,2,0,24,16,188,598,299,2,12,10,256,76,12,0,242,68,198,6,6,331,325,8,12,125,26,5,0,0,0,173,64,0,4086,120,446,2,2,0,12,6,0,4,342,2,0,31,0,16,254,271,0,72,2,0,203,100,6,2,1113,74,0,248,2,15,336,11,0,20,0,2,0,6,66,8,0,70,36,78,40,8,20,0,2,60,60,0,13,2,0,0,0,0,0,146,18,0,54,38,0,228,48,0,27,0,0,135,2,0,8,264,104,54,227,8,0,368,71,0,640,12,4,22,446,60,0,0,318,44,160,2,135,33,0,8,18,12,0,0,0,6
SRR6659417,7,2,6,4,4,8,7,52,14,0,0,0,20,0,3,0,56,12,0,0,25,0,2,4,10,18,17,0,0,20,6,19,28,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,14,43,20,0,4,2,12,6,0,0,15,3,15,0,0,21,27,2,0,10,0,0,0,0,0,2,2,0,291,6,40,0,0,0,0,0,0,0,24,0,0,2,0,0,18,14,0,6,0,0,14,4,0,0,92,0,0,15,0,0,28,0,0,4,0,2,0,0,0,2,0,2,3,9,5,0,0,0,0,8,6,0,0,0,0,0,0,0,0,6,0,0,8,7,0,4,3,0,6,0,0,12,0,0,2,21,0,2,22,0,0,31,6,0,49,0,0,4,36,0,0,0,27,0,6,0,12,0,0,2,6,0,0,0,0,0
SRR6659418,7,0,8,4,4,4,4,52,14,0,0,0,18,0,3,0,56,9,0,0,9,0,0,2,0,10,17,0,0,20,4,19,28,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,14,44,18,0,0,2,12,4,0,0,15,3,15,0,0,9,15,2,0,6,0,0,0,0,0,2,2,0,261,3,40,0,0,0,0,0,0,0,18,0,0,2,0,0,13,6,0,4,0,0,14,4,0,0,74,0,0,10,0,0,28,0,0,4,0,2,0,0,0,0,0,4,0,9,5,0,0,0,2,8,0,0,0,0,0,0,0,0,0,6,0,0,8,4,0,4,3,0,9,0,0,6,0,0,2,21,0,0,12,0,0,29,4,0,25,0,0,4,35,0,0,0,27,0,0,0,6,0,0,2,6,0,0,0,0,0
SRR6659419,7,0,8,4,4,4,4,64,18,0,0,0,7,0,3,0,72,9,0,0,17,0,0,2,0,10,13,0,0,20,4,19,36,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,18,54,22,0,0,4,16,4,0,0,19,3,20,0,0,6,20,2,0,6,0,0,0,0,0,2,2,0,289,3,20,0,0,0,0,0,0,0,22,0,0,2,0,2,15,6,0,4,0,0,18,2,0,0,94,0,0,15,0,0,28,0,0,4,0,2,0,0,0,0,0,4,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,9,0,0,3,0,0,2,27,0,0,7,0,0,37,4,0,17,0,0,6,39,0,0,0,33,0,0,0,3,0,0,2,6,0,0,0,0,0
SRR6659420,7,2,8,4,4,8,4,58,16,0,0,0,9,0,3,0,64,9,0,0,9,0,0,2,0,10,13,0,0,20,4,19,32,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,16,49,20,0,0,4,14,4,0,0,17,3,18,0,0,6,18,2,0,9,0,0,0,0,0,2,2,0,261,3,17,0,0,0,0,0,0,0,20,0,0,4,0,0,11,8,0,6,0,0,16,2,0,0,84,0,0,12,0,0,28,0,0,4,0,2,0,0,0,0,0,6,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,6,0,0,2,24,0,0,12,0,0,32,6,0,26,0,0,4,37,0,0,0,30,0,0,0,6,0,0,2,6,0,0,0,0,0
SRR6659421,7,2,8,4,4,8,4,52,14,0,0,0,9,0,3,0,56,9,0,0,9,0,0,2,0,10,13,0,0,20,4,17,28,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,14,44,18,0,0,2,12,4,0,0,15,3,15,0,0,9,15,2,0,6,0,0,0,0,0,2,2,0,256,3,14,0,0,0,0,0,0,0,18,0,0,2,0,0,13,10,0,6,0,0,14,4,0,0,74,0,0,12,0,0,35,0,0,4,0,2,0,0,0,0,0,4,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,9,0,0,2,21,0,2,17,0,0,29,4,0,33,0,0,4,35,4,0,0,27,0,0,0,9,0,0,2,6,0,0,0,0,0
SRR6659422,7,0,8,4,4,4,4,52,14,0,0,0,18,0,3,0,56,9,0,0,13,0,0,2,0,10,17,0,0,20,4,17,28,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,14,44,18,0,0,2,12,4,0,0,15,3,15,0,0,9,15,2,0,9,0,0,0,0,0,2,2,0,247,3,40,0,0,0,0,0,0,0,18,0,0,4,0,0,13,8,0,6,0,0,14,4,0,0,74,0,0,12,0,0,28,0,0,4,0,2,0,0,0,0,0,6,0,9,5,0,0,0,2,8,0,0,0,0,0,0,0,0,0,6,0,0,8,4,0,0,3,0,6,0,0,9,0,0,2,21,0,0,17,0,0,29,6,0,34,0,0,4,35,0,0,0,27,0,0,0,9,0,0,2,6,0,0,0,0,0
SRR6659424,7,0,8,4,4,8,4,58,16,0,0,0,9,0,3,0,64,9,0,0,9,0,0,2,0,10,13,0,0,20,6,19,32,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,16,49,20,0,0,4,14,4,0,0,17,3,18,0,0,9,18,2,0,6,0,0,0,0,0,2,2,0,265,3,17,0,0,0,0,0,0,0,20,0,0,2,0,0,13,6,0,4,0,0,16,2,0,0,84,0,0,10,0,0,28,0,0,4,0,2,0,0,0,0,0,4,0,3,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,3,0,0,2,24,0,0,7,0,0,32,4,0,17,0,0,4,37,2,0,0,30,0,0,0,3,0,0,2,6,0,0,0,0,0
SRR6659425,7,0,10,4,4,4,11,64,18,0,0,0,25,0,3,0,72,9,0,0,21,0,0,4,0,18,19,0,0,29,4,22,36,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,18,57,22,0,0,2,14,6,0,0,19,3,19,0,0,20,19,2,0,11,0,0,0,0,0,6,2,0,331,6,48,0,0,0,0,0,0,0,24,0,0,4,0,2,18,10,0,6,0,0,20,6,0,0,94,0,0,12,0,0,28,0,0,4,0,2,0,0,0,0,0,6,0,9,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,8,4,0,4,3,0,6,0,0,12,0,0,2,27,0,2,22,0,0,39,6,0,47,0,0,4,41,0,0,0,33,0,6,0,12,0,0,2,9,0,0,0,0,0
SRR6659435,5,0,8,0,8,8,4,29,8,4,0,0,17,0,0,0,32,3,0,0,24,0,0,2,0,12,0,0,2,0,4,13,16,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,8,29,16,0,0,0,16,2,0,0,14,0,8,0,0,8,14,0,0,8,0,0,0,0,0,12,0,0,209,0,36,0,0,0,0,0,0,0,12,0,0,0,0,2,22,22,0,6,0,0,10,12,0,0,43,2,0,13,0,0,7,0,0,0,0,0,0,0,6,0,0,0,3,0,9,0,0,0,0,4,2,0,0,0,0,0,0,0,0,8,0,0,8,0,0,4,0,0,0,0,0,9,0,0,0,12,4,2,15,0,0,24,0,0,44,0,0,6,17,2,0,0,15,0,0,0,9,0,0,0,0,0,0,0,0,0
SRR6659436,7,0,8,4,4,4,4,58,16,0,0,0,7,0,3,0,64,9,0,0,9,0,0,2,0,10,13,0,0,29,4,19,32,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,16,49,20,0,0,4,14,4,0,0,17,3,18,0,0,6,18,2,0,6,0,0,0,0,0,2,2,0,257,3,19,0,0,0,0,0,0,0,20,0,0,2,0,0,11,6,0,4,0,0,16,2,0,0,84,0,0,12,0,0,28,0,0,4,0,2,0,0,0,0,0,4,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,3,0,0,2,24,0,0,7,0,0,32,4,0,17,0,0,4,37,0,0,0,30,0,0,0,3,0,0,2,9,0,0,0,0,0
SRR6659437,7,0,14,4,8,4,18,69,18,0,0,0,18,0,3,0,72,11,5,0,17,0,0,4,0,18,20,0,2,29,8,23,36,0,3,0,0,0,0,0,18,2,0,0,2,0,0,0,18,62,22,0,0,2,26,4,0,0,19,5,19,0,0,25,24,2,0,13,0,0,0,0,0,4,2,0,363,9,43,0,0,0,0,0,0,0,30,0,0,4,0,2,30,24,0,6,0,0,22,6,0,0,102,0,0,16,0,0,28,0,0,4,0,2,0,0,0,2,0,8,0,12,7,0,0,0,0,8,2,0,0,0,0,0,0,0,0,6,0,0,8,4,0,8,3,0,9,0,0,18,0,0,2,27,0,4,32,0,0,45,8,0,66,2,0,8,43,0,0,0,36,2,12,0,18,0,0,2,9,0,0,0,0,0
SRR6659438,7,0,8,4,4,4,4,52,14,0,0,0,7,0,3,0,56,9,0,0,9,0,0,2,0,10,13,0,0,20,4,17,28,0,3,0,0,0,0,0,14,0,0,3,2,0,0,0,14,44,18,0,0,2,12,4,0,0,15,3,15,0,0,6,19,2,0,9,0,2,0,0,0,2,2,0,245,3,14,0,0,0,0,0,0,0,20,0,0,4,0,0,13,8,0,6,0,0,14,4,0,0,80,0,0,12,0,0,28,2,0,4,0,2,0,0,0,0,0,6,0,6,5,0,2,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,0,0,6,0,0,2,21,0,0,12,0,0,29,6,0,26,0,0,4,35,0,0,0,27,0,5,0,6,0,0,2,6,0,0,0,2,0
SRR6659440,7,0,8,4,4,4,4,52,14,0,0,0,7,0,3,0,56,15,0,0,9,0,0,2,0,10,13,0,0,29,8,20,28,0,3,0,0,0,0,0,14,0,0,3,2,0,0,0,14,44,18,0,0,2,14,6,0,0,15,7,15,0,0,10,19,2,0,9,0,2,0,0,0,2,4,0,264,3,16,0,0,0,0,0,0,0,20,0,0,4,0,0,13,12,0,8,0,0,14,4,0,0,80,0,0,14,0,0,35,2,0,4,0,2,0,3,0,0,0,6,3,6,5,0,2,0,0,10,2,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,9,0,0,9,0,0,2,21,0,0,17,0,0,29,6,0,46,0,0,4,35,2,0,0,27,0,5,0,9,0,0,2,9,0,0,0,0,0
SRR6659441,7,0,8,4,4,4,4,52,14,0,0,0,7,0,3,0,56,15,0,0,9,0,0,2,0,10,15,0,0,29,6,20,28,0,3,0,0,0,0,0,14,0,0,3,2,0,0,0,14,44,18,0,0,2,14,6,0,0,15,3,15,0,0,10,23,2,0,9,0,2,0,0,0,2,4,0,258,3,14,0,0,0,0,0,0,0,22,0,0,2,0,0,13,12,0,6,0,0,14,4,0,0,86,0,0,14,0,0,35,2,0,4,0,2,0,0,0,0,0,4,3,6,5,0,2,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,12,0,0,6,0,0,2,21,0,0,12,0,0,29,4,0,25,0,0,4,35,0,0,0,27,0,5,0,6,0,0,2,9,0,0,0,0,0
SRR6659442,7,0,8,4,4,4,4,52,14,0,0,0,7,0,3,0,56,9,0,0,9,0,0,2,0,10,15,0,0,29,6,23,28,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,14,44,24,0,0,2,16,4,0,0,15,3,15,0,0,9,15,2,0,11,0,0,0,0,0,2,2,0,257,3,14,0,0,0,0,0,0,0,18,0,0,4,0,0,17,10,0,6,0,0,14,2,0,0,74,0,0,12,0,0,35,0,0,4,0,2,0,0,0,0,0,6,0,6,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,3,0,6,0,0,9,0,0,2,21,0,0,17,0,0,31,6,0,46,0,0,6,35,0,0,0,27,0,0,0,9,0,0,2,9,0,0,0,0,0
SRR6659444,7,0,8,4,4,4,4,46,12,0,0,0,0,0,3,0,48,15,0,0,9,0,0,2,0,10,15,0,0,29,8,20,24,0,3,0,0,0,0,0,12,0,0,3,2,0,0,0,12,39,16,0,0,2,14,6,0,0,13,5,13,0,0,10,17,2,0,9,0,2,0,0,0,2,4,0,254,3,12,0,0,0,0,0,0,0,18,0,0,4,0,0,13,12,0,8,0,0,12,4,0,0,70,0,0,14,0,0,35,2,0,4,0,2,0,3,0,0,0,6,3,6,5,0,2,0,0,10,2,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,9,0,0,9,0,0,2,18,0,2,17,0,0,26,6,0,42,0,0,4,33,2,0,0,24,0,5,0,9,0,0,2,9,0,0,0,0,0
SRR6659445,7,0,8,4,4,4,4,52,14,0,0,0,7,0,3,0,56,11,0,2,9,0,0,2,0,10,15,0,0,20,4,17,28,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,14,44,18,0,0,2,12,4,0,0,15,3,15,0,0,6,15,2,0,6,0,0,0,0,0,0,2,0,247,3,15,0,0,0,0,0,0,0,18,0,0,2,0,0,11,10,0,4,0,0,14,2,0,0,74,0,0,12,0,0,28,0,0,6,0,2,0,0,0,0,0,4,0,6,3,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,3,0,9,0,0,3,0,0,2,21,0,0,7,0,0,29,4,0,17,0,0,4,35,0,0,0,27,0,0,0,3,0,0,2,6,0,0,0,0,0
SRR6659448,7,0,8,4,4,4,4,58,16,0,0,0,11,0,3,0,64,9,0,0,9,0,0,2,0,10,13,0,0,20,4,19,32,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,16,49,20,0,0,4,14,4,0,0,17,3,18,0,0,9,18,2,0,9,0,0,0,0,0,4,2,0,265,3,17,0,0,0,0,0,0,0,20,0,0,4,0,0,13,8,0,6,0,0,16,4,0,0,84,0,0,12,0,0,28,0,0,4,0,2,0,0,0,0,0,6,0,3,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,9,0,0,2,24,0,0,17,0,0,32,6,0,34,0,0,4,37,0,0,0,30,0,0,0,9,0,0,2,6,0,0,0,2,0
SRR6659449,7,0,8,4,8,0,4,51,12,0,0,0,7,0,3,0,48,9,0,0,13,0,0,0,0,2,13,0,0,11,4,15,24,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,12,41,16,0,0,2,12,4,0,0,13,0,13,0,2,6,13,2,0,6,0,0,0,0,0,2,2,0,250,3,12,0,0,0,0,2,0,0,18,0,0,2,0,0,7,8,0,2,0,0,12,8,0,0,66,0,0,8,0,0,28,2,0,4,0,3,0,0,0,0,0,0,3,0,3,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,6,0,0,0,0,0,2,18,0,0,2,0,0,24,2,0,8,0,0,2,30,0,0,0,27,0,0,0,0,0,0,2,3,0,0,0,0,0
SRR6659451,7,0,8,4,4,8,4,52,14,0,0,0,9,0,3,0,56,9,0,0,9,0,2,2,0,10,15,0,0,20,6,17,28,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,14,44,18,0,0,2,12,6,0,0,15,3,15,0,0,13,15,2,0,6,0,0,0,0,0,2,2,0,269,3,14,0,0,0,0,0,0,0,18,0,0,2,0,0,13,9,0,4,0,0,14,4,0,0,74,0,0,12,0,3,35,0,0,4,0,2,0,0,0,0,0,4,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,6,0,0,2,21,0,2,12,0,0,29,4,0,25,0,0,4,35,4,0,0,27,0,0,0,6,0,0,2,6,0,0,0,0,0
SRR6659452,5,2,8,4,4,12,4,64,18,0,0,0,9,0,0,0,72,9,0,0,9,0,2,2,0,10,15,0,0,18,8,22,36,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,18,55,24,0,4,2,18,4,0,0,23,5,19,0,2,15,24,2,0,6,0,0,0,0,0,6,2,0,371,0,25,0,0,0,0,2,0,0,26,0,0,2,0,2,19,12,0,8,0,0,18,4,0,0,100,0,0,16,0,0,28,0,0,2,0,2,0,0,4,0,0,2,0,6,7,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,9,0,0,0,27,0,2,17,0,0,35,8,0,39,0,0,4,37,2,0,0,33,0,0,0,9,0,0,2,6,0,0,0,0,0
SRR6659466,7,0,8,4,4,4,4,58,16,0,0,0,7,0,3,0,64,9,0,0,9,0,0,2,0,10,13,0,0,20,4,19,32,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,16,49,20,0,0,4,14,4,0,0,17,3,18,0,0,6,18,2,0,9,0,0,0,0,0,2,2,0,261,3,17,0,0,0,0,0,0,0,20,0,0,4,0,0,11,8,0,6,0,0,16,2,0,0,84,0,0,12,0,0,28,0,0,4,0,2,0,0,0,0,0,6,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,6,0,0,2,24,0,0,12,0,0,32,6,0,26,0,0,4,37,0,0,0,30,0,0,0,6,0,0,2,6,0,0,0,0,0
SRR6659468,7,0,8,4,4,4,4,52,14,0,0,0,7,0,3,0,56,15,0,0,9,0,0,2,0,10,13,0,0,29,8,20,28,0,3,0,0,0,0,0,14,0,0,3,2,0,0,0,14,44,18,0,0,2,14,6,0,0,15,7,15,0,0,10,19,2,0,9,0,2,0,0,0,2,4,0,260,3,14,0,0,0,0,0,0,0,20,0,0,4,0,0,13,12,0,8,0,0,14,4,0,0,80,0,0,14,0,0,35,2,0,4,0,2,0,3,0,0,0,6,3,6,5,0,2,0,2,10,2,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,9,0,0,9,0,0,2,21,0,0,17,0,0,29,6,0,46,0,0,4,35,2,0,0,27,0,5,0,9,0,0,2,9,0,0,0,0,0
SRR6659474,2,0,10,0,12,4,0,59,18,4,0,0,17,0,3,0,72,18,0,0,4,0,0,4,20,18,16,0,2,29,6,18,36,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,52,26,0,0,2,12,4,0,0,21,3,18,0,0,9,20,0,0,9,0,0,0,0,0,6,2,0,258,3,18,0,0,0,0,0,0,0,18,0,0,4,0,0,11,6,0,8,0,0,18,4,2,0,92,0,0,9,0,0,14,0,0,4,0,0,0,0,2,0,0,4,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,0,6,0,0,6,0,0,2,27,0,0,10,0,0,33,4,0,28,0,0,4,40,2,0,0,30,0,0,0,6,0,0,0,9,0,0,0,0,0
SRR6659477,12,0,8,4,4,4,4,63,16,0,0,0,18,0,3,0,64,9,0,0,17,0,0,2,0,10,19,0,0,20,4,24,32,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,16,51,20,0,0,2,16,4,0,0,19,3,17,0,0,9,17,2,0,6,0,0,0,0,0,2,2,0,312,3,44,0,0,0,0,0,0,0,22,0,0,2,0,0,20,8,0,4,0,0,16,4,0,0,86,0,0,15,0,0,28,2,0,4,0,2,0,0,2,0,0,4,0,9,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,12,3,0,15,0,0,6,0,0,2,24,0,4,12,0,0,36,4,0,28,0,0,6,37,0,0,0,33,2,0,0,6,0,0,2,6,0,0,0,0,0
